transaction_id,customer_id,amount,currency,merchant,merchant_category,timestamp,ip_address,device_id,country,is_fraud,channel
TXN000424,CUST0001,5515.64,USD,TravelAgency,unknown,2025-05-22T23:07:00,240.183.170.155,DEV7563,US,False,web
TXN000425,CUST0162,5178.36,USD,Unknown Merchant,retail,2025-03-08T12:15:00,216.235.148.103,DEV3893,DE,False,pos
TXN000426,CUST0011,5287.57,USD,Amazon,crypto,2025-02-24T09:47:00,125.43.224.97,DEV3292,IN,False,web
TXN000427,CUST0050,4719.55,USD,Amazon,retail,2025-03-12T18:33:00,87.28.172.21,DEV7643,BR,True,web
TXN000428,CUST0055,5340.19,USD,DarkWebMarket,unknown,2025-03-25T10:39:00,39.119.36.18,DEV3319,UK,False,mobile
TXN000429,CUST0168,9848.02,USD,ElectronicsHub,retail,2025-02-14T04:17:00,232.157.49.233,DEV3796,NG,True,pos
TXN000430,CUST0017,855.12,USD,TravelAgency,travel,2025-04-01T12:03:00,17.103.218.172,DEV7586,US,False,mobile
TXN000431,CUST0031,4609.86,USD,DarkWebMarket,travel,2025-01-26T00:00:00,196.23.88.171,DEV2035,IN,False,web
TXN000432,CUST0071,3324.16,USD,Walmart,electronics,2025-05-07T18:09:00,63.20.68.51,DEV7162,IN,False,web
TXN000433,CUST0005,650.38,USD,Amazon,unknown,2025-01-02T07:33:00,228.145.213.243,DEV3079,CA,False,web
TXN000434,CUST0037,4187.08,USD,Walmart,unknown,2025-03-17T00:11:00,178.19.92.255,DEV2442,DE,False,pos
TXN000435,CUST0078,41.54,USD,TravelAgency,retail,2025-02-12T21:31:00,159.185.112.237,DEV4409,CA,False,mobile
TXN000436,CUST0014,6373.92,USD,CryptoExchange,electronics,2025-05-05T17:52:00,46.81.22.27,DEV6966,AU,False,mobile
TXN000437,CUST0054,2677.69,USD,CryptoExchange,retail,2025-05-27T13:46:00,27.26.90.80,DEV1476,DE,False,mobile
TXN000438,CUST0132,7161.16,USD,TravelAgency,crypto,2025-05-12T07:51:00,108.101.166.117,DEV2804,UK,False,mobile
TXN000439,CUST0059,5903.29,USD,Walmart,retail,2025-06-08T08:35:00,121.248.27.223,DEV3374,US,False,web
TXN000440,CUST0157,3101.71,USD,Walmart,crypto,2025-01-25T19:57:00,250.138.103.171,DEV3084,US,False,web
TXN000441,CUST0178,2248.43,USD,CryptoExchange,electronics,2025-01-21T05:26:00,44.175.112.151,DEV3568,AU,False,pos
TXN000442,CUST0157,4627.08,USD,Amazon,electronics,2025-04-11T15:01:00,220.250.110.242,DEV8581,US,False,mobile
TXN000443,CUST0004,5890.75,USD,CryptoExchange,unknown,2025-02-14T21:38:00,57.76.2.213,DEV1724,DE,False,web
TXN000444,CUST0121,4036.21,USD,CryptoExchange,retail,2025-03-19T11:54:00,116.253.123.42,DEV1203,UK,False,pos
TXN000445,CUST0188,1747.96,USD,ElectronicsHub,retail,2025-03-07T05:53:00,5.245.156.82,DEV8524,AU,False,pos
TXN000446,CUST0192,7811.48,USD,DarkWebMarket,electronics,2025-03-26T10:12:00,48.189.237.0,DEV2158,US,False,mobile
TXN000447,CUST0177,266.55,USD,ElectronicsHub,unknown,2025-03-19T12:47:00,139.106.41.171,DEV1898,US,False,pos
TXN000448,CUST0173,417.24,USD,TravelAgency,retail,2025-03-11T17:09:00,94.187.89.34,DEV4354,CA,False,web
TXN000449,CUST0086,912.89,USD,DarkWebMarket,unknown,2025-03-29T02:34:00,224.107.115.164,DEV6778,CA,False,mobile
TXN000450,CUST0129,2220.78,USD,CryptoExchange,electronics,2025-01-12T12:51:00,129.62.240.149,DEV8405,CA,False,pos
TXN000451,CUST0095,7563.2,USD,Amazon,travel,2025-05-28T05:40:00,229.234.44.41,DEV7400,US,False,web
TXN000452,CUST0074,620.19,USD,ElectronicsHub,travel,2025-01-30T23:52:00,128.77.104.11,DEV5803,AU,False,mobile
TXN000453,CUST0175,1060.56,USD,ElectronicsHub,retail,2025-03-05T02:45:00,75.96.32.11,DEV4806,US,False,pos
TXN000454,CUST0166,4631.74,USD,Unknown Merchant,electronics,2025-04-30T09:03:00,152.227.234.155,DEV3161,DE,False,mobile
TXN000455,CUST0044,1818.12,USD,DarkWebMarket,retail,2025-03-09T16:51:00,38.180.145.233,DEV3725,AU,False,pos
TXN000456,CUST0042,2285.55,USD,ElectronicsHub,travel,2025-06-27T04:00:00,42.121.59.21,DEV6187,CA,False,pos
TXN000457,CUST0033,2960.53,USD,Amazon,crypto,2025-02-07T08:20:00,251.176.75.190,DEV8347,CA,False,pos
TXN000458,CUST0042,976.31,USD,CryptoExchange,travel,2025-01-05T12:53:00,243.234.163.79,DEV1070,CA,False,pos
TXN000459,CUST0140,2653.59,USD,Unknown Merchant,unknown,2025-05-09T10:09:00,171.75.226.173,DEV2840,DE,False,pos
TXN000460,CUST0123,1119.69,USD,CryptoExchange,unknown,2025-04-11T07:10:00,216.112.228.182,DEV2515,RU,False,mobile
TXN000461,CUST0015,1565.22,USD,DarkWebMarket,crypto,2025-04-06T20:01:00,51.11.42.228,DEV2431,CA,False,pos
TXN000462,CUST0101,2545.47,USD,Amazon,crypto,2025-04-21T03:37:00,102.75.218.189,DEV7326,CA,False,mobile
TXN000463,CUST0004,2814.08,USD,TravelAgency,retail,2025-06-27T22:51:00,56.227.212.226,DEV5728,DE,False,web
TXN000464,CUST0187,3393.54,USD,DarkWebMarket,unknown,2025-06-13T04:33:00,154.44.73.106,DEV5968,AU,False,mobile
TXN000465,CUST0135,533.6,USD,CryptoExchange,retail,2025-06-24T18:43:00,2.209.139.212,DEV3865,IN,False,pos
TXN000466,CUST0119,6043.17,USD,DarkWebMarket,electronics,2025-01-25T22:14:00,75.251.21.154,DEV5979,DE,False,mobile
TXN000467,CUST0144,1800.04,USD,Unknown Merchant,electronics,2025-05-25T00:53:00,32.147.213.91,DEV9059,CN,False,pos
TXN000468,CUST0166,959.24,USD,Amazon,unknown,2025-02-20T11:10:00,191.185.246.223,DEV5225,DE,False,pos
TXN000469,CUST0176,5555.49,USD,ElectronicsHub,unknown,2025-01-22T18:28:00,5.132.83.29,DEV3394,DE,False,mobile
TXN000470,CUST0119,1088.3,USD,CryptoExchange,crypto,2025-01-30T17:30:00,13.148.149.39,DEV9419,CN,False,web
TXN000471,CUST0197,6118.69,USD,TravelAgency,crypto,2025-04-20T00:01:00,224.161.154.138,DEV6939,US,False,web
TXN000472,CUST0137,6587.4,USD,Unknown Merchant,electronics,2025-01-03T08:21:00,106.174.83.52,DEV4569,CN,False,web
TXN000473,CUST0129,1511.39,USD,ElectronicsHub,unknown,2025-06-13T07:18:00,217.58.213.235,DEV2251,CA,False,web
TXN000474,CUST0034,3838.75,USD,Walmart,electronics,2025-02-26T17:17:00,228.175.88.155,DEV1471,AU,False,pos
TXN000475,CUST0031,6855.24,USD,Unknown Merchant,travel,2025-01-26T21:58:00,54.66.40.217,DEV2830,IN,False,web
TXN000476,CUST0005,6059.89,USD,Amazon,unknown,2025-01-08T17:45:00,152.30.240.60,DEV5145,CA,False,web
TXN000477,CUST0017,87.13,USD,TravelAgency,travel,2025-01-18T13:37:00,151.102.94.179,DEV1479,US,False,web
TXN000478,CUST0038,7535.05,USD,Unknown Merchant,travel,2025-06-22T17:20:00,219.123.34.50,DEV1229,US,False,pos
TXN000479,CUST0056,7714.29,USD,TravelAgency,retail,2025-02-01T06:29:00,250.50.109.243,DEV7004,DE,False,pos
TXN000480,CUST0151,5389.84,USD,Unknown Merchant,electronics,2025-01-20T12:54:00,109.109.116.208,DEV2848,US,False,mobile
TXN000481,CUST0032,4160.22,USD,ElectronicsHub,crypto,2025-04-01T06:15:00,143.20.42.167,DEV9088,US,False,web
TXN000482,CUST0099,4805.11,USD,DarkWebMarket,electronics,2025-02-26T19:10:00,58.208.148.219,DEV4093,DE,False,web
TXN000483,CUST0122,2942.69,USD,CryptoExchange,retail,2025-01-03T07:51:00,102.224.43.61,DEV3348,CA,False,mobile
TXN000484,CUST0103,7820.68,USD,Walmart,retail,2025-05-15T23:21:00,94.101.173.102,DEV7623,IN,False,web
TXN000485,CUST0060,5802.98,USD,DarkWebMarket,unknown,2025-02-20T16:51:00,152.139.204.182,DEV8795,DE,False,pos
TXN000486,CUST0155,7900.25,USD,DarkWebMarket,electronics,2025-04-04T02:24:00,28.62.128.250,DEV9147,AU,False,web
TXN000487,CUST0161,242.64,USD,CryptoExchange,retail,2025-05-15T07:29:00,249.91.195.167,DEV3502,RU,False,mobile
TXN000488,CUST0160,6082.57,USD,DarkWebMarket,electronics,2025-05-01T08:18:00,203.238.103.150,DEV9157,UK,False,mobile
TXN000489,CUST0130,2752.21,USD,Amazon,retail,2025-06-06T11:57:00,254.220.60.196,DEV8374,CA,False,mobile
TXN000490,CUST0097,292.67,USD,DarkWebMarket,crypto,2025-02-02T04:45:00,227.84.251.220,DEV3203,CA,False,mobile
TXN000491,CUST0184,6113.27,USD,ElectronicsHub,unknown,2025-04-14T13:21:00,176.240.243.80,DEV9301,DE,False,web
TXN000492,CUST0101,4730.41,USD,Unknown Merchant,crypto,2025-03-10T18:37:00,83.31.14.23,DEV3100,CA,False,mobile
TXN000493,CUST0090,4673.82,USD,Unknown Merchant,electronics,2025-05-20T07:11:00,25.219.176.182,DEV7749,DE,False,mobile
TXN000494,CUST0015,1984.67,USD,Amazon,retail,2025-04-28T23:31:00,223.156.58.172,DEV3781,CA,False,web
TXN000495,CUST0138,3689.97,USD,TravelAgency,electronics,2025-06-07T04:06:00,69.10.240.11,DEV6185,AU,False,mobile
TXN000496,CUST0147,4582.45,USD,ElectronicsHub,travel,2025-05-28T03:37:00,87.254.173.85,DEV5907,US,False,mobile
TXN000497,CUST0112,5085.38,USD,DarkWebMarket,unknown,2025-06-27T07:56:00,55.147.135.24,DEV5871,UK,False,pos
TXN000498,CUST0103,4998.46,USD,TravelAgency,crypto,2025-06-24T09:18:00,70.34.243.218,DEV4436,RU,False,mobile
TXN000499,CUST0020,2418.27,USD,ElectronicsHub,unknown,2025-05-27T09:16:00,81.102.212.205,DEV5116,DE,False,pos
TXN000500,CUST0132,6108.72,USD,ElectronicsHub,unknown,2025-02-02T21:03:00,221.95.255.109,DEV8656,UK,False,mobile
TXN000501,CUST0164,4917.31,USD,TravelAgency,retail,2025-05-21T00:19:00,134.102.186.236,DEV3420,UK,False,web
TXN000502,CUST0039,6125.41,USD,Unknown Merchant,retail,2025-06-03T16:01:00,163.104.211.136,DEV5702,US,False,pos
TXN000503,CUST0042,4811.85,USD,Walmart,travel,2025-03-15T21:15:00,8.125.158.237,DEV8952,CA,False,pos
TXN000504,CUST0112,7245.72,USD,Walmart,retail,2025-02-06T18:30:00,67.142.90.21,DEV8960,UK,False,web
TXN000505,CUST0015,676.02,USD,Amazon,electronics,2025-04-20T12:25:00,230.186.46.203,DEV3302,CA,False,web
TXN000506,CUST0029,4004.49,USD,DarkWebMarket,unknown,2025-01-22T23:05:00,244.128.254.46,DEV4900,AU,False,pos
TXN000507,CUST0032,2510.72,USD,CryptoExchange,travel,2025-06-01T12:31:00,240.216.111.73,DEV2750,US,False,web
TXN000508,CUST0055,3518.61,USD,Amazon,electronics,2025-02-16T07:04:00,137.191.57.162,DEV9941,UK,False,mobile
TXN000509,CUST0122,7706.71,USD,Walmart,crypto,2025-06-10T02:18:00,122.188.157.10,DEV1570,CA,False,pos
TXN000510,CUST0170,442.11,USD,Walmart,crypto,2025-06-17T00:25:00,142.196.158.185,DEV2999,DE,False,pos
TXN000511,CUST0061,3110.83,USD,Unknown Merchant,crypto,2025-06-15T14:55:00,24.120.152.107,DEV3625,US,False,mobile
TXN000512,CUST0162,6498.92,USD,Amazon,crypto,2025-04-28T07:33:00,222.41.251.241,DEV7765,DE,False,mobile
TXN000513,CUST0184,7348.78,USD,ElectronicsHub,crypto,2025-01-19T06:38:00,130.33.180.215,DEV9973,DE,False,pos
TXN000514,CUST0084,223.67,USD,Walmart,electronics,2025-01-10T11:37:00,203.69.1.205,DEV4278,DE,False,pos
TXN000515,CUST0079,662.45,USD,ElectronicsHub,travel,2025-01-29T17:32:00,217.210.163.231,DEV8837,UK,False,pos
TXN000516,CUST0035,5501.3,USD,Unknown Merchant,travel,2025-05-31T12:12:00,22.212.188.93,DEV7447,DE,False,mobile
TXN000517,CUST0147,7585.13,USD,TravelAgency,travel,2025-06-18T01:08:00,233.45.236.101,DEV5289,US,False,pos
TXN000518,CUST0044,9605.3,USD,Amazon,retail,2025-01-28T04:05:00,184.222.232.253,DEV2941,PK,True,web
TXN000519,CUST0183,7568.69,USD,Unknown Merchant,electronics,2025-05-29T01:51:00,98.66.220.105,DEV4531,DE,False,mobile
TXN000520,CUST0187,3349.56,USD,Amazon,crypto,2025-03-16T08:52:00,250.134.120.230,DEV5068,AU,False,mobile
TXN000521,CUST0150,3668.02,USD,DarkWebMarket,crypto,2025-01-02T21:05:00,250.203.108.196,DEV7935,UK,False,pos
TXN000522,CUST0153,766.76,USD,CryptoExchange,crypto,2025-01-11T16:41:00,156.23.2.129,DEV9266,NG,False,pos
TXN000523,CUST0098,3160.6,USD,TravelAgency,travel,2025-03-09T12:29:00,67.86.252.173,DEV8669,RU,False,web
TXN000524,CUST0023,4245.74,USD,Unknown Merchant,retail,2025-01-26T19:30:00,251.65.255.143,DEV6907,AU,False,mobile
TXN000525,CUST0073,2109.42,USD,Unknown Merchant,unknown,2025-06-01T00:31:00,81.223.84.161,DEV9049,AU,False,web
TXN000526,CUST0143,5261.07,USD,Walmart,travel,2025-05-26T07:28:00,14.117.93.18,DEV8704,UK,False,mobile
TXN000527,CUST0042,3494.26,USD,Amazon,electronics,2025-06-12T23:04:00,92.248.234.252,DEV2843,CA,False,pos
TXN000528,CUST0038,753.16,USD,DarkWebMarket,travel,2025-06-08T01:06:00,192.139.108.2,DEV9618,US,False,pos
TXN000529,CUST0047,619.3,USD,Amazon,crypto,2025-05-20T20:33:00,7.145.62.201,DEV7120,DE,False,pos
TXN000530,CUST0028,1234.43,USD,ElectronicsHub,electronics,2025-01-15T18:10:00,117.137.2.168,DEV1718,UK,False,pos
TXN000531,CUST0160,2602.7,USD,DarkWebMarket,unknown,2025-05-14T04:10:00,34.108.24.144,DEV6294,UK,False,web
TXN000532,CUST0191,6648.78,USD,Amazon,retail,2025-03-14T14:38:00,219.106.83.198,DEV7592,BR,True,mobile
TXN000533,CUST0166,5234.24,USD,DarkWebMarket,electronics,2025-01-22T22:55:00,189.158.67.183,DEV2574,DE,False,mobile
TXN000534,CUST0132,3566.31,USD,TravelAgency,unknown,2025-03-12T15:35:00,109.46.216.188,DEV4053,UK,False,mobile
TXN000535,CUST0162,328.3,USD,ElectronicsHub,travel,2025-03-04T05:06:00,166.79.253.42,DEV5762,DE,False,mobile
TXN000536,CUST0112,5555.31,USD,TravelAgency,electronics,2025-06-29T03:58:00,76.24.39.23,DEV9411,CN,True,web
TXN000537,CUST0131,760.4,USD,DarkWebMarket,crypto,2025-05-01T07:19:00,91.130.41.8,DEV2866,DE,False,pos
TXN000538,CUST0170,6290.49,USD,Amazon,electronics,2025-06-03T10:43:00,225.152.160.232,DEV8371,DE,False,pos
TXN000539,CUST0068,7345.3,USD,Walmart,retail,2025-05-28T10:58:00,192.132.54.222,DEV9755,IN,False,web
TXN000540,CUST0002,111.37,USD,ElectronicsHub,electronics,2025-04-30T09:14:00,223.249.155.184,DEV7471,AU,False,mobile
TXN000541,CUST0023,115.94,USD,ElectronicsHub,travel,2025-01-21T08:57:00,220.13.107.246,DEV3378,AU,False,pos
TXN000542,CUST0062,5010.34,USD,Amazon,crypto,2025-05-24T19:36:00,198.237.75.242,DEV7912,DE,False,web
TXN000543,CUST0030,1223.62,USD,CryptoExchange,electronics,2025-05-08T21:41:00,6.230.124.103,DEV5830,UK,False,pos
TXN000544,CUST0101,10010.53,USD,ElectronicsHub,unknown,2025-05-10T19:33:00,153.148.18.249,DEV7548,BR,True,mobile
TXN000545,CUST0132,4893.9,USD,DarkWebMarket,electronics,2025-05-04T13:08:00,60.31.9.216,DEV6174,UK,False,pos
TXN000546,CUST0017,5188.16,USD,CryptoExchange,unknown,2025-06-11T20:42:00,241.177.229.223,DEV1340,US,False,web
TXN000547,CUST0074,3756.58,USD,Walmart,unknown,2025-03-21T18:08:00,233.173.239.67,DEV5806,AU,False,pos
TXN000548,CUST0183,3337.8,USD,ElectronicsHub,crypto,2025-06-21T08:09:00,204.241.82.106,DEV5627,DE,False,pos
TXN000549,CUST0192,3865.7,USD,TravelAgency,electronics,2025-02-01T13:07:00,26.212.252.155,DEV4845,US,False,web
TXN000550,CUST0143,13392.23,USD,Amazon,retail,2025-03-06T23:56:00,87.220.58.116,DEV2977,PK,True,pos
TXN000551,CUST0058,7949.33,USD,Amazon,unknown,2025-05-23T21:13:00,69.77.53.25,DEV8173,UK,False,mobile
TXN000552,CUST0194,851.61,USD,DarkWebMarket,retail,2025-04-22T03:37:00,211.21.53.85,DEV2934,US,False,web
TXN000553,CUST0093,2340.52,USD,CryptoExchange,retail,2025-03-22T09:01:00,40.186.171.70,DEV3014,AU,False,web
TXN000554,CUST0113,6154.91,USD,DarkWebMarket,electronics,2025-01-02T04:46:00,88.146.87.43,DEV5358,AU,False,mobile
TXN000555,CUST0184,2888.34,USD,DarkWebMarket,unknown,2025-05-02T01:24:00,108.116.70.219,DEV7773,DE,False,mobile
TXN000556,CUST0118,4131.66,USD,Amazon,electronics,2025-05-05T04:34:00,38.5.35.43,DEV6542,CA,False,mobile
TXN000557,CUST0103,1318.78,USD,Amazon,travel,2025-01-12T04:33:00,232.29.151.214,DEV7586,IN,False,pos
TXN000558,CUST0180,2438.06,USD,Unknown Merchant,retail,2025-05-16T04:53:00,212.143.75.206,DEV8310,UK,False,pos
TXN000559,CUST0053,4996.76,USD,ElectronicsHub,crypto,2025-04-23T12:54:00,228.207.101.154,DEV2380,IN,False,web
TXN000560,CUST0138,5802.16,USD,TravelAgency,unknown,2025-05-15T17:20:00,73.109.47.159,DEV9541,AU,False,mobile
TXN000561,CUST0194,192.26,USD,TravelAgency,crypto,2025-06-12T01:51:00,62.155.216.56,DEV1982,US,False,mobile
TXN000562,CUST0067,2839.01,USD,Amazon,electronics,2025-01-09T16:32:00,77.2.232.173,DEV4868,US,False,pos
TXN000563,CUST0149,7155.24,USD,DarkWebMarket,unknown,2025-04-25T06:39:00,60.179.153.145,DEV3293,US,False,pos
TXN000564,CUST0097,1984.83,USD,Walmart,crypto,2025-03-01T16:23:00,117.50.75.217,DEV7751,CA,False,web
TXN000565,CUST0024,7929.42,USD,DarkWebMarket,electronics,2025-03-23T05:19:00,224.135.255.216,DEV8210,PK,True,pos
TXN000566,CUST0126,3338.29,USD,CryptoExchange,electronics,2025-01-30T15:28:00,34.60.108.233,DEV8755,NG,False,web
TXN000567,CUST0192,4474.42,USD,TravelAgency,electronics,2025-06-17T18:57:00,29.61.189.148,DEV1659,US,False,pos
TXN000568,CUST0040,2442.87,USD,CryptoExchange,retail,2025-03-10T04:02:00,203.73.72.215,DEV1797,US,False,mobile
TXN000569,CUST0073,6553.9,USD,Amazon,retail,2025-03-30T23:34:00,107.246.158.231,DEV6534,CN,False,mobile
TXN000570,CUST0122,6670.3,USD,TravelAgency,electronics,2025-01-25T04:15:00,195.230.229.76,DEV6328,CA,False,web
TXN000571,CUST0160,3279.98,USD,Unknown Merchant,unknown,2025-02-12T09:12:00,12.226.142.45,DEV3713,UK,False,pos
TXN000572,CUST0007,6370.29,USD,ElectronicsHub,retail,2025-05-09T18:40:00,165.43.98.27,DEV9548,US,False,web
TXN000573,CUST0193,7175.43,USD,TravelAgency,travel,2025-01-22T21:31:00,247.9.140.105,DEV5018,AU,False,pos
TXN000574,CUST0149,6456.33,USD,TravelAgency,retail,2025-04-21T11:23:00,126.11.174.223,DEV3957,US,False,mobile
TXN000575,CUST0007,2542.47,USD,TravelAgency,travel,2025-02-16T19:37:00,74.73.93.130,DEV2468,RU,False,web
TXN000576,CUST0079,5430.48,USD,Unknown Merchant,travel,2025-01-11T17:23:00,7.29.152.199,DEV2617,UK,False,mobile
TXN000577,CUST0037,2597.12,USD,Amazon,retail,2025-03-10T08:38:00,52.122.121.252,DEV9333,DE,False,pos
TXN000578,CUST0099,2157.95,USD,CryptoExchange,retail,2025-02-27T22:49:00,124.14.208.119,DEV1305,DE,False,mobile
TXN000579,CUST0142,5402.4,USD,ElectronicsHub,travel,2025-02-14T20:10:00,78.208.228.42,DEV9199,AU,False,web
TXN000580,CUST0037,7882.54,USD,CryptoExchange,unknown,2025-05-23T08:42:00,116.21.0.237,DEV5739,DE,False,pos
TXN000581,CUST0043,8009.51,USD,Unknown Merchant,travel,2025-04-19T20:07:00,150.144.23.82,DEV9750,CA,True,pos
TXN000582,CUST0018,3165.46,USD,ElectronicsHub,unknown,2025-01-23T09:17:00,72.221.107.162,DEV6613,DE,False,pos
TXN000583,CUST0067,5663.49,USD,Unknown Merchant,crypto,2025-02-19T16:48:00,54.235.168.8,DEV3190,US,False,pos
TXN000584,CUST0001,39.21,USD,CryptoExchange,unknown,2025-01-02T17:50:00,230.250.201.41,DEV2270,US,False,pos
TXN000585,CUST0008,6529.37,USD,Unknown Merchant,electronics,2025-03-23T01:00:00,212.183.198.90,DEV1138,US,False,web
TXN000586,CUST0119,1547.96,USD,Amazon,crypto,2025-01-02T16:54:00,175.183.98.46,DEV5967,DE,False,pos
TXN000587,CUST0057,3953.0,USD,ElectronicsHub,unknown,2025-03-08T01:58:00,54.3.100.202,DEV2817,BR,False,mobile
TXN000588,CUST0146,1367.96,USD,TravelAgency,unknown,2025-02-05T06:35:00,145.89.33.65,DEV2065,IN,False,web
TXN000589,CUST0067,6844.55,USD,DarkWebMarket,crypto,2025-06-10T09:09:00,50.11.129.232,DEV1032,US,False,mobile
TXN000590,CUST0165,5201.99,USD,CryptoExchange,electronics,2025-06-05T10:34:00,71.62.238.253,DEV6922,AU,False,pos
TXN000591,CUST0195,2134.02,USD,CryptoExchange,travel,2025-06-17T04:30:00,86.41.12.115,DEV7943,RU,True,web
TXN000592,CUST0064,2637.15,USD,Amazon,retail,2025-01-12T10:34:00,123.221.12.171,DEV5102,US,False,web
TXN000593,CUST0028,7670.63,USD,TravelAgency,travel,2025-06-01T13:19:00,242.37.224.48,DEV8314,CN,False,pos
TXN000594,CUST0032,490.19,USD,DarkWebMarket,retail,2025-01-07T01:40:00,201.65.31.226,DEV1897,US,False,mobile
TXN000595,CUST0157,530.99,USD,Unknown Merchant,electronics,2025-05-04T08:19:00,103.49.210.119,DEV1173,RU,False,mobile
TXN000596,CUST0099,3427.71,USD,Unknown Merchant,retail,2025-04-23T21:44:00,117.168.98.55,DEV2682,DE,False,web
TXN000597,CUST0153,4745.13,USD,TravelAgency,travel,2025-06-03T01:25:00,164.131.181.215,DEV8887,DE,False,pos
TXN000598,CUST0159,1949.0,USD,Unknown Merchant,unknown,2025-05-26T02:15:00,112.183.159.74,DEV3415,NG,False,mobile
TXN000599,CUST0080,2332.06,USD,Amazon,travel,2025-06-26T15:10:00,130.27.216.176,DEV4201,NG,False,web
TXN000600,CUST0164,6283.18,USD,CryptoExchange,electronics,2025-03-04T04:15:00,154.169.171.153,DEV7859,UK,False,mobile
TXN000601,CUST0042,7009.46,USD,Amazon,travel,2025-06-15T18:13:00,178.117.238.109,DEV4916,NG,False,mobile
TXN000602,CUST0189,6518.15,USD,Walmart,electronics,2025-05-27T23:01:00,48.3.185.5,DEV2208,DE,False,mobile
TXN000603,CUST0008,1143.5,USD,TravelAgency,crypto,2025-03-22T04:10:00,12.15.101.101,DEV5654,US,False,web
TXN000604,CUST0057,5752.1,USD,Walmart,travel,2025-03-03T20:41:00,51.11.90.134,DEV2657,UK,False,web
TXN000605,CUST0174,5240.68,USD,Unknown Merchant,electronics,2025-06-11T02:40:00,62.189.190.87,DEV9633,NG,False,pos
TXN000606,CUST0112,527.69,USD,Walmart,travel,2025-01-27T07:02:00,50.193.191.162,DEV8037,UK,False,pos
TXN000607,CUST0063,6105.84,USD,TravelAgency,crypto,2025-04-17T22:03:00,203.76.167.126,DEV1872,DE,False,pos
TXN000608,CUST0072,6812.76,USD,CryptoExchange,travel,2025-06-26T06:56:00,187.41.240.33,DEV3743,IN,False,pos
TXN000609,CUST0100,5162.35,USD,TravelAgency,electronics,2025-04-03T16:32:00,46.164.191.247,DEV9106,CA,False,mobile
TXN000610,CUST0069,5106.65,USD,Amazon,travel,2025-05-24T22:17:00,57.103.231.120,DEV7486,CA,False,web
TXN000611,CUST0079,3019.78,USD,Unknown Merchant,crypto,2025-01-29T14:51:00,141.43.68.43,DEV5834,UK,False,mobile
TXN000612,CUST0133,4673.78,USD,Unknown Merchant,electronics,2025-03-26T16:43:00,116.239.221.209,DEV7021,CA,False,mobile
TXN000613,CUST0082,202.62,USD,ElectronicsHub,retail,2025-03-22T09:45:00,92.42.150.40,DEV5528,US,False,web
TXN000614,CUST0026,2885.09,USD,Walmart,crypto,2025-04-10T09:37:00,65.154.140.97,DEV3258,AU,False,pos
TXN000615,CUST0190,2092.78,USD,DarkWebMarket,crypto,2025-05-21T04:30:00,201.206.207.6,DEV8733,CA,False,pos
TXN000616,CUST0132,7612.15,USD,Walmart,travel,2025-06-07T13:16:00,122.119.239.236,DEV6581,UK,False,web
TXN000617,CUST0081,3433.2,USD,Walmart,electronics,2025-06-21T11:21:00,116.15.191.71,DEV3102,DE,False,mobile
TXN000618,CUST0189,12763.03,USD,DarkWebMarket,unknown,2025-03-03T20:42:00,77.166.11.16,DEV3279,BR,True,web
TXN000619,CUST0085,6394.17,USD,DarkWebMarket,electronics,2025-06-16T08:14:00,251.195.104.200,DEV2043,US,False,pos
TXN000620,CUST0099,873.56,USD,ElectronicsHub,crypto,2025-04-14T16:14:00,24.87.53.90,DEV1525,DE,False,pos
TXN000621,CUST0155,1497.6,USD,CryptoExchange,crypto,2025-01-13T15:36:00,53.119.149.35,DEV8449,AU,False,web
TXN000622,CUST0095,1378.75,USD,CryptoExchange,travel,2025-06-06T12:07:00,254.56.66.214,DEV8835,US,False,pos
TXN000623,CUST0018,7229.18,USD,Unknown Merchant,electronics,2025-02-07T14:07:00,210.243.81.158,DEV4325,NG,False,pos
TXN000624,CUST0184,2207.15,USD,CryptoExchange,retail,2025-01-02T08:31:00,212.204.126.168,DEV9043,DE,False,mobile
TXN000625,CUST0119,5899.64,USD,CryptoExchange,crypto,2025-02-22T09:54:00,180.152.200.89,DEV7800,DE,False,web
TXN000626,CUST0046,5867.29,USD,ElectronicsHub,travel,2025-03-25T08:16:00,179.48.201.22,DEV4927,CA,False,web
TXN000627,CUST0071,4304.21,USD,ElectronicsHub,travel,2025-05-02T08:40:00,233.252.210.62,DEV7041,IN,False,web
TXN000628,CUST0194,6133.48,USD,Walmart,crypto,2025-03-01T08:22:00,54.22.236.13,DEV2199,US,False,pos
TXN000629,CUST0178,3697.92,USD,DarkWebMarket,travel,2025-03-04T13:27:00,102.19.5.128,DEV2878,AU,False,pos
TXN000630,CUST0035,5990.66,USD,Amazon,unknown,2025-03-30T05:56:00,169.124.224.71,DEV8713,DE,False,mobile
TXN000631,CUST0042,149.44,USD,Amazon,unknown,2025-01-19T07:09:00,190.200.86.39,DEV1183,CA,False,pos
TXN000632,CUST0070,2867.91,USD,ElectronicsHub,unknown,2025-02-09T10:39:00,56.226.24.52,DEV7399,US,False,pos
TXN000633,CUST0079,4787.65,USD,DarkWebMarket,travel,2025-01-09T20:37:00,238.127.191.122,DEV4276,UK,False,web
TXN000634,CUST0005,7914.38,USD,ElectronicsHub,retail,2025-03-03T08:53:00,57.49.85.85,DEV1721,CA,False,mobile
TXN000635,CUST0132,2620.5,USD,TravelAgency,travel,2025-04-13T07:39:00,240.202.219.61,DEV4807,UK,False,web
